"suburb","dwelling_type","bedrooms","month_year","rent"
"Wynnum West","House","3",2018-06-01,420
"Wynnum West","House","3",2018-09-01,430
"Wynnum West","House","3",2018-12-01,430
"Wynnum West","House","3",2019-03-01,440
"Wynnum West","House","3",2019-06-01,430
"Wynnum West","House","3",2019-09-01,430
"Wynnum West","House","3",2019-12-01,440
"Wynnum West","House","3",2020-03-01,440
"Wynnum West","House","3",2020-06-01,450
"Wynnum West","House","3",2020-09-01,450
"Wynnum West","House","3",2020-12-01,460
"Wynnum West","House","3",2021-03-01,480
"Wynnum West","House","3",2021-06-01,480
"Wynnum West","House","3",2021-09-01,490
"Wynnum West","House","3",2021-12-01,500
"Wynnum West","House","3",2022-03-01,500
"Wynnum West","House","3",2022-06-01,520
"Wynnum West","House","3",2022-09-01,550
"Wynnum West","House","3",2022-12-01,560
"Wynnum West","House","3",2023-03-01,550
"Wynnum West","House","3",2023-06-01,600
"Wynnum West","House","3",2023-09-01,600
"Wynnum West","House","4",2017-09-01,480
"Wynnum West","House","4",2017-12-01,500
"Wynnum West","House","4",2018-03-01,520
"Wynnum West","House","4",2018-06-01,530
"Wynnum West","House","4",2018-09-01,490
"Wynnum West","House","4",2018-12-01,470
"Wynnum West","House","4",2019-03-01,490
"Wynnum West","House","4",2019-06-01,520
"Wynnum West","House","4",2019-09-01,540
"Wynnum West","House","4",2019-12-01,530
"Wynnum West","House","4",2020-03-01,545
"Wynnum West","House","4",2020-06-01,535
"Wynnum West","House","4",2020-09-01,550
"Wynnum West","House","4",2020-12-01,550
"Wynnum West","House","4",2021-03-01,550
"Wynnum West","House","4",2021-06-01,590
"Wynnum West","House","4",2021-09-01,570
"Wynnum West","House","4",2021-12-01,620
"Wynnum West","House","4",2022-03-01,600
"Wynnum West","House","4",2022-06-01,620
"Wynnum West","House","4",2022-09-01,620
"Wynnum West","House","4",2022-12-01,650
"Wynnum West","House","4",2023-03-01,685
"Wynnum West","House","4",2023-06-01,700
"Wynnum West","House","4",2023-09-01,700
"Wynnum West","Townhouse","3",2017-09-01,400
"Wynnum West","Townhouse","3",2017-12-01,400
"Wynnum West","Townhouse","3",2018-03-01,400
"Wynnum West","Townhouse","3",2018-06-01,410
"Wynnum West","Townhouse","3",2018-09-01,405
"Wynnum West","Townhouse","3",2018-12-01,405
"Wynnum West","Townhouse","3",2019-03-01,405
"Wynnum West","Townhouse","3",2019-06-01,410
"Wynnum West","Townhouse","3",2019-09-01,400
"Wynnum West","Townhouse","3",2019-12-01,410
"Wynnum West","Townhouse","3",2020-03-01,410
"Wynnum West","Townhouse","3",2020-06-01,410
"Wynnum West","Townhouse","3",2020-09-01,410
"Wynnum West","Townhouse","3",2020-12-01,420
"Wynnum West","Townhouse","3",2021-03-01,410
"Wynnum West","Townhouse","3",2021-06-01,420
"Wynnum West","Townhouse","3",2021-09-01,420
"Wynnum West","Townhouse","3",2021-12-01,440
"Wynnum West","Townhouse","3",2022-03-01,440
"Wynnum West","Townhouse","3",2022-06-01,470
"Wynnum West","Townhouse","3",2022-09-01,500
"Wynnum West","Townhouse","3",2022-12-01,600
"Wynnum West","Townhouse","3",2023-03-01,530
"Wynnum West","Townhouse","3",2023-06-01,570
"Wynnum West","Townhouse","3",2023-09-01,550
"Wynnum West","All Dwellings","",2017-09-01,410
"Wynnum West","All Dwellings","",2017-12-01,405
"Wynnum West","All Dwellings","",2018-03-01,400
"Wynnum West","All Dwellings","",2018-06-01,410
"Wynnum West","All Dwellings","",2018-09-01,410
"Wynnum West","All Dwellings","",2018-12-01,410
"Wynnum West","All Dwellings","",2019-03-01,415
"Wynnum West","All Dwellings","",2019-06-01,420
"Wynnum West","All Dwellings","",2019-09-01,410
"Wynnum West","All Dwellings","",2019-12-01,415
"Wynnum West","All Dwellings","",2020-03-01,415
"Wynnum West","All Dwellings","",2020-06-01,420
"Wynnum West","All Dwellings","",2020-09-01,420
"Wynnum West","All Dwellings","",2020-12-01,420
"Wynnum West","All Dwellings","",2021-03-01,430
"Wynnum West","All Dwellings","",2021-06-01,460
"Wynnum West","All Dwellings","",2021-09-01,470
"Wynnum West","All Dwellings","",2021-12-01,460
"Wynnum West","All Dwellings","",2022-03-01,480
"Wynnum West","All Dwellings","",2022-06-01,480
"Wynnum West","All Dwellings","",2022-09-01,530
"Wynnum West","All Dwellings","",2022-12-01,600
"Wynnum West","All Dwellings","",2023-03-01,530
"Wynnum West","All Dwellings","",2023-06-01,590
"Wynnum West","All Dwellings","",2023-09-01,580
"Yeerongpilly","Flat","1",2021-12-01,330
"Yeerongpilly","Flat","2",2018-03-01,340
"Yeerongpilly","Flat","2",2018-06-01,320
"Yeerongpilly","Flat","2",2019-03-01,380
"Yeerongpilly","Flat","2",2019-09-01,320
"Yeerongpilly","Flat","2",2019-12-01,350
"Yeerongpilly","Flat","2",2020-09-01,430
"Yeerongpilly","Flat","2",2020-12-01,330
"Yeerongpilly","Flat","2",2021-03-01,435
"Yeerongpilly","Flat","2",2021-12-01,390
"Yeerongpilly","Flat","2",2023-03-01,470
"Yeerongpilly","Flat","2",2023-09-01,500
"Yeerongpilly","All Dwellings","",2017-09-01,350
"Yeerongpilly","All Dwellings","",2017-12-01,430
"Yeerongpilly","All Dwellings","",2018-03-01,395
"Yeerongpilly","All Dwellings","",2018-06-01,330
"Yeerongpilly","All Dwellings","",2018-09-01,405
"Yeerongpilly","All Dwellings","",2018-12-01,440
"Yeerongpilly","All Dwellings","",2019-03-01,400
"Yeerongpilly","All Dwellings","",2019-06-01,420
"Yeerongpilly","All Dwellings","",2019-09-01,370
"Yeerongpilly","All Dwellings","",2019-12-01,395
"Yeerongpilly","All Dwellings","",2020-03-01,400
"Yeerongpilly","All Dwellings","",2020-06-01,420
"Yeerongpilly","All Dwellings","",2020-09-01,440
"Yeerongpilly","All Dwellings","",2020-12-01,380
"Yeerongpilly","All Dwellings","",2021-03-01,475
"Yeerongpilly","All Dwellings","",2021-06-01,450
"Yeerongpilly","All Dwellings","",2021-09-01,480
"Yeerongpilly","All Dwellings","",2021-12-01,390
"Yeerongpilly","All Dwellings","",2022-03-01,445
"Yeerongpilly","All Dwellings","",2022-06-01,500
"Yeerongpilly","All Dwellings","",2022-09-01,510
"Yeerongpilly","All Dwellings","",2022-12-01,500
"Yeerongpilly","All Dwellings","",2023-03-01,550
"Yeerongpilly","All Dwellings","",2023-06-01,560
"Yeerongpilly","All Dwellings","",2023-09-01,510
"Yeronga","Flat","1",2017-09-01,269
"Yeronga","Flat","1",2017-12-01,275
"Yeronga","Flat","1",2018-03-01,275
"Yeronga","Flat","1",2018-06-01,250
"Yeronga","Flat","1",2018-09-01,275
"Yeronga","Flat","1",2019-03-01,285
"Yeronga","Flat","1",2019-06-01,265
"Yeronga","Flat","1",2019-09-01,272
"Yeronga","Flat","1",2019-12-01,276
"Yeronga","Flat","1",2020-03-01,280
"Yeronga","Flat","1",2020-06-01,295
"Yeronga","Flat","1",2020-09-01,300
"Yeronga","Flat","1",2020-12-01,280
"Yeronga","Flat","1",2021-03-01,290
"Yeronga","Flat","1",2021-06-01,290
"Yeronga","Flat","1",2021-09-01,300
"Yeronga","Flat","1",2021-12-01,300
"Yeronga","Flat","1",2022-03-01,300
"Yeronga","Flat","1",2022-06-01,300
"Yeronga","Flat","1",2022-09-01,270
"Yeronga","Flat","1",2022-12-01,290
"Yeronga","Flat","1",2023-03-01,350
"Yeronga","Flat","1",2023-06-01,360
"Yeronga","Flat","1",2023-09-01,370
"Yeronga","Flat","2",2017-09-01,340
"Yeronga","Flat","2",2017-12-01,340
"Yeronga","Flat","2",2018-03-01,370
"Yeronga","Flat","2",2018-06-01,335
"Yeronga","Flat","2",2018-09-01,345
"Yeronga","Flat","2",2018-12-01,370
"Yeronga","Flat","2",2019-03-01,365
"Yeronga","Flat","2",2019-06-01,360
"Yeronga","Flat","2",2019-09-01,370
"Yeronga","Flat","2",2019-12-01,355
"Yeronga","Flat","2",2020-03-01,375
"Yeronga","Flat","2",2020-06-01,340
"Yeronga","Flat","2",2020-09-01,330
"Yeronga","Flat","2",2020-12-01,350
"Yeronga","Flat","2",2021-03-01,390
"Yeronga","Flat","2",2021-06-01,360
"Yeronga","Flat","2",2021-09-01,375
"Yeronga","Flat","2",2021-12-01,365
"Yeronga","Flat","2",2022-03-01,430
"Yeronga","Flat","2",2022-06-01,420
"Yeronga","Flat","2",2022-09-01,420
"Yeronga","Flat","2",2022-12-01,460
"Yeronga","Flat","2",2023-03-01,480
"Yeronga","Flat","2",2023-06-01,495
"Yeronga","Flat","2",2023-09-01,520
"Yeronga","Flat","3",2017-12-01,430
"Yeronga","Flat","3",2018-03-01,450
"Yeronga","Flat","3",2018-09-01,440
"Yeronga","Flat","3",2018-12-01,420
"Yeronga","Flat","3",2019-03-01,430
"Yeronga","Flat","3",2019-06-01,430
"Yeronga","Flat","3",2020-03-01,410
"Yeronga","Flat","3",2021-03-01,480
"Yeronga","Flat","3",2022-03-01,550
"Yeronga","Flat","3",2022-06-01,575
"Yeronga","House","3",2017-09-01,450
"Yeronga","House","3",2018-03-01,420
"Yeronga","House","3",2018-12-01,440
"Yeronga","House","3",2019-03-01,460
"Yeronga","House","3",2019-06-01,450
"Yeronga","House","3",2019-12-01,545
"Yeronga","House","3",2020-03-01,460
"Yeronga","House","3",2020-09-01,460
"Yeronga","House","3",2021-03-01,450
"Yeronga","House","3",2021-06-01,520
"Yeronga","House","3",2021-12-01,520
